Species,current_clim_current_lc,current_clim_future_SSP5_lc,future_clim_current_lc,future_clim_future_SSP5_lc,change_rel_lc,change_rel_cc,change_rel_both,additive,additive_new,add_diff,combined,Family,Threat_status,Range_area,add_sign,comb_sign,threatened
Bolitoglossa_robusta,4378.7239009550285,4365.99669098001,494.6002639034733,494.6002639034733,-0.2906602531445985,-88.70446561392926,-88.70446561392926,-88.99512586707385,-89.25295449137786,-0.2578286243040111,-88.70446561392926,PLETHODONTIDAE,LC,0.5659597750400001,-,-,Not-threatened
Bolitoglossa_rostrata,1580.615210529552,1586.279588230633,0,0,0.3583653797171251,-100,-100,-99.64163462028287,-99.28326924056574,0.358365379717128,-100,PLETHODONTIDAE,VU,0.184050504262,-,-,Threatened
Bolitoglossa_rufescens,50000.25758226668,52726.724482941616,34285.53760093524,35748.81626937271,5.452905709913623,-31.42927805016927,-28.502735789802102,-25.976372340255647,-24.26256344287332,1.7138088973823287,-28.502735789802102,PLETHODONTIDAE,LC,6.45916539901,-,-,Not-threatened
Bolitoglossa_salvinii,1081.616061797041,1083.280784710792,335.0870478999322,335.3626007371099,0.15391070570688958,-69.01977885357906,-68.99430282313627,-68.86586814787216,-68.75963931916127,0.106228828710897,-68.99430282313627,PLETHODONTIDAE,EN,0.151351675537,-,-,Threatened
Bolitoglossa_schizodactyla,7865.828117566502,7863.858151728687,1846.8045781997719,1845.3035926443529,-0.025044608251944548,-76.52116788472199,-76.54025024366734,-76.54621249297394,-76.56537691970047,-0.01916442672653318,-76.54025024366734,PLETHODONTIDAE,LC,1.00593756828,-,-,Not-threatened
Bolitoglossa_stuarti,154.81990757149748,154.08896262809517,0,0,-0.47212593965976135,-100,-100,-100.47212593965976,-100.9442518793195,-0.47212593965973326,-100,PLETHODONTIDAE,DD,0.216105514792,-,-,Not-applicable
Bolitoglossa_subpalmata,1147.691791054718,1148.0663821066485,0,0,0.03263864522254008,-100,-100,-99.96736135477747,-99.93472270955492,0.03263864522254778,-100,PLETHODONTIDAE,EN,0.136082004591,-,-,Threatened
Bolitoglossa_taylori,817.2199428746585,817.2199428746585,0,0,0,-100,-100,-100,-100,0,-100,PLETHODONTIDAE,DD,0.0714468701012,-,-,Not-applicable
Bolitoglossa_vallecula,6841.2130146918835,6681.122713392217,0,0,-2.3400864869411913,-100,-100,-102.34008648694119,-104.68017297388239,-2.3400864869412032,-100,PLETHODONTIDAE,LC,0.765953811857,-,-,Not-threatened
Bolitoglossa_veracrucis,3631.86106892424,3623.9840464814715,2042.0685291357536,2037.9947063072116,-0.21688666755916688,-43.77349545089796,-43.88566446703681,-43.99038211845713,-44.085320994014765,-0.09493887555763791,-43.88566446703681,PLETHODONTIDAE,EN,0.373804631868,-,-,Threatened
Bolitoglossa_yucatana,32218.42133468764,31956.64465779379,27226.075408640947,26982.326370077553,-0.8125062186458212,-15.495315162049025,-16.251866937293716,-16.307821380694847,-16.433721779985255,-0.12590039929040842,-16.251866937293716,PLETHODONTIDAE,LC,4.1198327822,-,-,Not-threatened
Bombina_lichuanensis,20.700994336524317,20.700994336524317,0,0,0,-100,-100,-100,-100,0,-100,BOMBINATORIDAE,VU,0.0848967517411,-,-,Threatened
Bombina_orientalis,76396.44685144139,76025.03552876417,622.3981799887139,622.0951451556475,-0.4861630847825346,-99.18530480717381,-99.18570146807303,-99.67146789195634,-100.15367022945783,-0.4822023375014908,-99.18570146807303,BOMBINATORIDAE,LC,104.798369040419,-,-,Not-threatened
Bombina_pachypus,10180.500591938246,11279.594467746716,0,0,10.796069072269617,-100,-100,-89.20393092773038,-78.40786185546077,10.796069072269617,-100,BOMBINATORIDAE,EN,11.92898804,-,-,Threatened
Bombina_variegata,446396.0698196312,457197.51912201336,206912.09941622493,212549.39776107168,2.419700806673,-53.64831516105666,-52.385468392014864,-51.22861435438366,-49.930485639665115,1.298128714718544,-52.385468392014864,BOMBINATORIDAE,LC,127.261652175,-,-,Not-threatened
Boophis_albilabris,32788.14311861591,31616.541222293654,9211.115162897044,8864.171786320774,-3.573248695675795,-71.90717653764507,-72.96531324066345,-75.48042523332087,-78.04984748104955,-2.5694222477286814,-72.96531324066345,MANTELLIDAE,LC,7.07743611339,-,-,Not-threatened
Boophis_andreonei,4726.201082298019,4587.013864049713,0,0,-2.945012618477688,-100,-100,-102.94501261847769,-105.89002523695537,-2.9450126184776764,-100,MANTELLIDAE,VU,0.685519953858,-,-,Threatened
Boophis_anjanaharibeensis,1897.6180443522903,1861.6563856244236,1637.8039874699807,1597.70428829798,-1.8950946864621245,-13.691588655344567,-15.8047483236638,-15.586683341806692,-15.84615191090637,-0.25946856909967764,-15.8047483236638,MANTELLIDAE,EN,0.235440823158,-,-,Threatened
Boophis_ankaratra,27178.578967766676,26127.476503384507,0,0,-3.867393014288049,-100,-100,-103.86739301428806,-107.7347860285761,-3.867393014288041,-100,MANTELLIDAE,LC,2.69922269469,-,-,Not-threatened
Boophis_axelmeyeri,9128.183633994227,8796.125321826612,4352.573609810287,4133.891632714019,-3.6377260305215438,-52.3171992990929,-54.71287828479905,-55.95492532961444,-57.858081706957385,-1.9031563773429454,-54.71287828479905,MANTELLIDAE,LC,1.50565251606,-,-,Not-threatened
Boophis_blommersae,853.6602718822694,815.6633302579331,0,0,-4.451061256552951,-100,-100,-104.45106125655295,-108.9021225131059,-4.451061256552947,-100,MANTELLIDAE,VU,0.200504160929,-,-,Threatened
Boophis_boehmei,13079.426623906129,12221.204354822767,13039.945052627309,12181.722783543946,-6.561619968223477,-0.3018601075880295,-6.863480075811506,-6.863480075811506,-6.883286988907122,-0.019806913095615997,-6.863480075811506,MANTELLIDAE,EN,5.24107392008,-,-,Threatened
Boophis_bottae,7974.663225188816,7736.273232432356,6211.024595641126,5978.335512510308,-2.9893424465058267,-22.11552487855601,-25.033379546021408,-25.104867325061836,-25.765976097524067,-0.6611087724622315,-25.033379546021408,MANTELLIDAE,LC,1.51645228614,-,-,Not-threatened
Boophis_brachychir,2929.699516991935,2829.332817480012,1427.4663716284608,1334.2967546408986,-3.425835957913331,-51.276014371121924,-54.45619091984949,-54.70185032903525,-56.458482467145956,-1.756632138110703,-54.45619091984949,MANTELLIDAE,VU,0.511259711019,-,-,Threatened
Boophis_elenae,1676.7875168396595,1628.8071732375436,1779.952896597052,1720.221859775202,-2.861444465697556,6.15256129481655,2.5903307663815203,3.291116829118994,3.467168953788169,0.17605212466917486,2.5903307663815203,MANTELLIDAE,NT,0.391297894521,+,+,Not-threatened
Boophis_idae,16450.94316901307,15543.03608039043,1388.9338117209975,1051.088080934745,-5.518875600596385,-91.55711744031073,-93.61077313236015,-97.07599304090712,-102.12891645592981,-5.05292341502269,-93.61077313236015,MANTELLIDAE,LC,2.81826691475,-,-,Not-threatened
Boophis_lichenoides,18978.527765192008,18054.54822692143,17969.396846806056,17047.317936929154,-4.868552238099434,-5.317224448973177,-10.175762062033245,-10.185776687072611,-10.444648536987856,-0.2588718499152449,-10.175762062033245,MANTELLIDAE,LC,4.96311027405,-,-,Not-threatened
Boophis_luteus,25114.963313922843,23649.42289998561,22630.182685697662,21308.22500405887,-5.835327711288312,-9.893626350024196,-15.157252122099068,-15.728954061312507,-16.306279581366812,-0.5773255200543055,-15.157252122099068,MANTELLIDAE,LC,3.50500322639,-,-,Not-threatened
Boophis_marojezensis,17577.413083960433,16770.08242757623,14871.26243856113,14136.812897415062,-4.593000417796968,-15.395613862364607,-19.573984920937846,-19.988614280161574,-20.695734889182393,-0.7071206090208193,-19.573984920937846,MANTELLIDAE,LC,3.6982338263,-,-,Not-threatened
Boophis_microtympanum,4225.916826842938,4052.376146254104,328.4265452578788,275.0527561351603,-4.106580600131713,-92.22827711204063,-93.49128798777983,-96.33485771217234,-100.12228624789113,-3.7874285357187887,-93.49128798777983,MANTELLIDAE,LC,2.64103727152,-,-,Not-threatened
Boophis_pauliani,29432.39622983121,28094.06548656141,9285.178023369994,9094.910931366701,-4.547134840191288,-68.45252438549669,-69.09897902859655,-72.99965922568798,-76.11228781101131,-3.1126285853233355,-69.09897902859655,MANTELLIDAE,LC,3.97670163129,-,-,Not-threatened
Boophis_periegetes,4056.030247142841,4015.553607046464,0,0,-0.99793733355143,-100,-100,-100.99793733355143,-101.99587466710285,-0.9979373335514197,-100,MANTELLIDAE,NT,0.800442338266,-,-,Not-threatened
Boophis_reticulatus,24778.25219700848,23823.895986186235,0,0,-3.8515880911788756,-100,-100,-103.85158809117888,-107.70317618235774,-3.8515880911788543,-100,MANTELLIDAE,LC,5.36098614813,-,-,Not-threatened
Boophis_rhodoscelis,6069.825641807479,5714.995332663944,4690.912191757251,4376.092936224819,-5.845807278211583,-22.717513342600952,-27.904141000635047,-28.563320620812537,-29.891342669222976,-1.328022048410439,-27.904141000635047,MANTELLIDAE,EN,1.70057686335,-,-,Threatened
Boophis_rufioculis,4119.104327462198,3842.7340410124025,0,0,-6.70947527614744,-100,-100,-106.70947527614744,-113.41895055229489,-6.709475276147444,-100,MANTELLIDAE,NT,1.36831447413,-,-,Not-threatened
Boophis_sambirano,526.0248858450509,488.12840209437167,0,0,-7.204313858611293,-100,-100,-107.2043138586113,-114.40862771722257,-7.204313858611272,-100,MANTELLIDAE,EN,0.100512094022,-,-,Threatened
Boophis_vittatus,5868.746002927667,5628.460232737939,0,0,-4.094329011169677,-100,-100,-104.09432901116968,-108.18865802233937,-4.094329011169691,-100,MANTELLIDAE,VU,0.980249196264,-,-,Threatened
Boophis_xerophilus,6138.92186391262,5554.218081707162,0,0,-9.524535336450743,-100,-100,-109.52453533645074,-119.0490706729015,-9.524535336450754,-100,MANTELLIDAE,LC,5.60837778934,-,-,Not-threatened
Boulengerula_boulengeri,753.4922343725166,531.4477128279998,0,0,-29.468720633787036,-100,-100,-129.46872063378703,-158.9374412675741,-29.468720633787058,-100,HERPELIDAE,LC,0.151106042166,-,-,Not-threatened
Boulengerula_changamwensis,114.62380903115795,109.77243427996265,73.60071651071335,73.60071651071335,-4.2324319809303805,-35.78932934369104,-35.78932934369104,-40.021761324621416,-41.53652034552429,-1.514759020902872,-35.78932934369104,HERPELIDAE,EN,0.0827077999421,-,-,Threatened
Boulengerula_uluguruensis,589.960405767664,398.517870609058,0,0,-32.450065002158674,-100,-100,-132.45006500215868,-164.90013000431736,-32.45006500215868,-100,HERPELIDAE,LC,0.0842736062323,-,-,Not-threatened
Brachycephalus_didactylus,5535.965692761462,5339.023476030433,3649.745387656758,3539.546698321919,-3.5575042849080654,-34.072109723711385,-36.062705320770974,-37.62961400861945,-38.84173077199904,-1.2121167633795906,-36.062705320770974,BRACHYCEPHALIDAE,LC,1.92036705105,-,-,Not-threatened
Brachycephalus_ephippium,34139.4163664648,32361.418476402483,0,0,-5.208050046833393,-100,-100,-105.20805004683339,-110.4161000936668,-5.2080500468334066,-100,BRACHYCEPHALIDAE,LC,11.4331215749,-,-,Not-threatened
Brachycephalus_hermogenesi,11367.225294561,11197.685312939442,0,0,-1.4914807899750109,-100,-100,-101.49148078997501,-102.98296157995001,-1.4914807899750002,-100,BRACHYCEPHALIDAE,LC,2.1334025115,-,-,Not-threatened
Brachycephalus_vertebralis,508.6210434047234,490.6623182284943,75.02517878450253,71.80532887780555,-3.5308655450063378,-85.24929714227278,-85.88235193787132,-88.78016268727912,-91.79020074743572,-3.010038060156603,-85.88235193787132,BRACHYCEPHALIDAE,DD,0.120421346537,-,-,Not-applicable
Brasilotyphlus_braziliensis,47625.67926969032,47191.1663421918,19995.057249929294,19993.348272631752,-0.9123500896186761,-58.01622663121901,-58.019814983813134,-58.92857672083769,-59.457887816500985,-0.5293110956632958,-58.019814983813134,SIPHONOPIDAE,LC,5.90508644301,-,-,Not-threatened
Breviceps_acutirostris,2465.0868760177154,2464.850913000082,1053.0696475195955,1052.8336845019624,-0.009572198851448143,-57.2806273983819,-57.29019959723334,-57.290199597233354,-57.295682612791296,-0.0054830155579423945,-57.29019959723334,BREVICIPITIDAE,LC,0.652462871595,-,-,Not-threatened
Breviceps_adspersus,1632016.3342431483,1477524.635800621,0,0,-9.466308345141242,-100,-100,-109.46630834514124,-118.93261669028247,-9.466308345141229,-100,BREVICIPITIDAE,LC,203.584516534,-,-,Not-threatened
Breviceps_bagginsi,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BREVICIPITIDAE,NT,0.228133828029,NA,NA,Not-threatened
Breviceps_fichus,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BREVICIPITIDAE,LC,1.46948133863,NA,NA,Not-threatened
Breviceps_gibbosus,1025.652104728337,759.2916577675189,0,0,-25.96986304935908,-100,-100,-125.96986304935908,-151.93972609871818,-25.969863049359105,-100,BREVICIPITIDAE,NT,0.318626640799,-,-,Not-threatened
Breviceps_macrops,3081.0544808248287,3080.8059533843702,0,0,-0.00806631112838813,-100,-100,-100.00806631112839,-100.01613262225679,-0.008066311128402504,-100,BREVICIPITIDAE,NT,0.510693950588,-,-,Not-threatened
Breviceps_montanus,22529.470905366,20597.703584393807,724.7935502826494,717.6147540203265,-8.574401631918004,-96.78290913565121,-96.81477316074294,-105.35731076756922,-113.6558661079142,-8.29855534034499,-96.81477316074294,BREVICIPITIDAE,LC,3.23369701414,-,-,Not-threatened
Breviceps_namaquensis,2805.711911510907,2805.550295557365,2797.7964249861966,2797.634809032654,-0.005760247617687033,-0.2821204305486938,-0.28788067816639706,-0.2878806781663808,-0.2878969290017741,-1.6250835393305518e-5,-0.28788067816639706,BREVICIPITIDAE,LC,3.2463385694,-,-,Not-threatened
Breviceps_poweri,110732.00186200047,103236.86938762342,0,0,-6.7687139655597,-100,-100,-106.7687139655597,-113.53742793111938,-6.768713965559684,-100,BREVICIPITIDAE,LC,124.39685853,-,-,Not-threatened
Bromeliohyla_dendroscarta,539.167968560571,535.4851238291005,0,0,-0.6830607428892068,-100,-100,-100.68306074288921,-101.3661214857784,-0.6830607428891824,-100,HYLIDAE,CR,0.156907577767,-,-,Threatened
Bryophryne_bustamantei,6.594743049619271,6.594743049619271,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,EN,0.068702529312400007,-,-,Threatened
Buergeria_buergeri,92864.36051732377,92820.68458736152,5541.052342459627,5535.0896647244845,-0.047031961151665094,-94.0331766550786,-94.03959750124817,-94.08020861623027,-94.12443426334434,-0.04422564711407517,-94.03959750124817,RHACOPHORIDAE,LC,24.9963622227,-,-,Not-threatened
Buergeria_japonica,238.98703836001533,238.98703836001533,74.62336490761842,74.62336490761842,0,-68.77514135507042,-68.77514135507042,-68.77514135507042,-68.77514135507042,0,-68.77514135507042,RHACOPHORIDAE,LC,2.46283099805,-,-,Not-threatened
Buergeria_oxycephala,3954.499305558027,3954.499305558027,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,VU,1.16679883121,-,-,Threatened
Buergeria_robusta,13012.668575369591,13012.668575369591,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,LC,2.28958667629,-,-,Not-threatened
Bufo_ailaoanus,11.243548061645992,11.243548061645992,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,DD,0.180122115923,-,-,Not-applicable
Bufo_andrewsi,64812.80375001102,64811.58300922779,0,0,-0.0018834870775542153,-100,-100,-100.00188348707755,-100.0037669741551,-0.0018834870775492618,-100,BUFONIDAE,LC,87.2259336049,-,-,Not-threatened
Bufo_aspinius,190.48983419767123,190.48983419767123,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,DD,0.110843112739,-,-,Not-applicable
Bufo_bankorensis,26097.48188968611,24786.264491148097,3244.536827493638,3202.6992681301563,-5.024306191994008,-87.56762494861276,-87.72793757777877,-92.59193114060677,-96.99159674308203,-4.3996656024752525,-87.72793757777877,BUFONIDAE,LC,3.17992980294,-,-,Not-threatened
Bufo_cryptotympanicus,3110.3125725115883,3109.520471650745,238.4655381616893,238.4655381616893,-0.025466921487045147,-92.33306837810427,-92.33306837810427,-92.35853529959132,-92.38204968962177,-0.0235143900304422,-92.33306837810427,BUFONIDAE,NT,0.960370295598,-,-,Not-threatened
Bufo_japonicus,110700.21450092024,113551.52105821743,0,0,2.575701022940199,-100,-100,-97.4242989770598,-94.8485979541196,2.5757010229402084,-100,BUFONIDAE,LC,28.77066747692127,-,-,Not-threatened
Bufo_minshanicus,1708.2591198239202,1708.2591198239202,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,LC,17.593201386,-,-,Not-threatened
Bufo_pageoti,5544.546526248209,5540.764234892509,1897.877338812619,1895.5023590418512,-0.06821642379218194,-65.770377616492965,-65.81321213432997,-65.83859404028514,-65.88346023980974,-0.044866199524591366,-65.81321213432997,BUFONIDAE,NT,1.42097820335,-,-,Not-threatened
Bufo_stejnegeri,6960.492603360362,6936.31861271668,889.5393541690962,887.4347114183315,-0.3473028709492736,-87.22016666263465,-87.25040364255399,-87.56746953358393,-87.87038767645001,-0.3029181428660763,-87.25040364255399,BUFONIDAE,LC,8.91593155141,-,-,Not-threatened
Bufo_tibetanus,143310.18094382252,139245.4360337555,141354.60457163735,137296.18959019516,-2.836326688932437,-1.3645760261455209,-4.19648577234358,-4.200902715077958,-4.239606549098296,-0.03870383402033806,-4.19648577234358,BUFONIDAE,LC,19.9980435724,-,-,Not-threatened
Bufo_torrenticola,7328.0377993212815,7327.1164484472065,865.7933512466658,865.7168328014011,-0.012572954715930848,-88.18519534210296,-88.18623952947426,-88.1977682968189,-88.2088557814954,-0.011087484676508552,-88.18623952947426,BUFONIDAE,LC,1.75775723801,-,-,Not-threatened
Bufo_tuberculatus,15.821465196880593,15.821465196880593,0,0,0,-100,-100,-100,-100,0,-100,BUFONIDAE,NT,1.78760885897,-,-,Not-threatened
Bufo_verrucosissimus,2034.0761102990778,2007.3227012869595,880.8594421294517,880.7164013451528,-1.315260961802683,-56.694863202540844,-56.701895426338886,-58.01012416434353,-58.75580956739397,-0.7456854030504374,-56.701895426338886,BUFONIDAE,NT,5.699669165,-,-,Not-threatened
Bufotes_balearicus,24060.366873185285,27328.439405806126,0,0,13.582804243367674,-100,-100,-86.41719575663232,-72.83439151326465,13.582804243367676,-100,BUFONIDAE,LC,24.79878453,-,-,Not-threatened
Bufotes_latastii,12708.895296364459,9393.664812795014,5477.068773206725,3474.8392216235084,-26.085906022986975,-56.90365963772233,-72.6582119012537,-82.9895656607093,-97.83340083744592,-14.843835176736619,-72.6582119012537,BUFONIDAE,LC,5.86008408268,-,-,Not-threatened
Bufotes_luristanicus,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BUFONIDAE,LC,10.45144553,NA,NA,Not-threatened
Bufotes_oblongus,1311.2113193149078,1310.5164811345444,0,0,-0.05299208221649743,-100,-100,-100.05299208221649,-100.105984164433,-0.05299208221650531,-100,BUFONIDAE,LC,29.546261055,-,-,Not-threatened
Bufotes_pseudoraddei,46844.47800789852,38051.99716383525,0,0,-18.769513970420924,-100,-100,-118.76951397042092,-137.53902794084186,-18.769513970420945,-100,BUFONIDAE,LC,11.7054832154,-,-,Not-threatened
Bufotes_siculus,2311.969207128351,2698.3879009121542,2126.465279629044,2496.022949862222,16.71383392963809,-8.023633140413574,7.960908050435507,8.690200789224514,10.031257507436653,1.3410567182121387,7.960908050435507,BUFONIDAE,LC,2.47052294,+,+,Not-threatened
Bufotes_surdus,154.4354589950358,153.4461894477471,0.24893310849793576,0.24893310849793576,-0.6405715071695415,-99.83881091161459,-99.83881091161459,-100.47938241878413,-101.11892139458081,-0.6395389757966825,-99.83881091161459,BUFONIDAE,LC,26.677418205,-,-,Not-threatened
Bufotes_turanensis,18971.784078413162,18965.610696107793,0,0,-0.03253980901244535,-100,-100,-100.03253980901245,-100.06507961802491,-0.03253980901246223,-100,BUFONIDAE,LC,25.49525415,-,-,Not-threatened
Bufotes_zamdaensis,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BUFONIDAE,DD,0.0572926560718,NA,NA,Not-applicable
Cacosternum_aggestum,897.3682518689612,344.95924675795493,0,0,-61.55878636897355,-100,-100,-161.55878636897356,-223.11757273794709,-61.55878636897353,-100,PYXICEPHALIDAE,LC,0.710049025,-,-,Not-threatened
